aspect,description,total,value,class,sd,mean
freq cycling,everyday,11,0.045081967213114756,classe.4,298.7255469171534,248.57142857142858
freq cycling,never,147,0.6024590163934426,classe.4,5758.485788072119,4752.285714285715
freq cycling,rarely,42,0.1721311475409836,classe.4,1436.6139588165872,1204
freq cycling,twice-month,16,0.06557377049180328,classe.4,611.6199411243492,512.5714285714286
freq cycling,twice-week,28,0.11475409836065574,classe.4,570.1341112070954,475.7142857142857
freq other public transports,everyday,81,0.3319672131147541,classe.4,1808.035490064654,1488
freq other public transports,never,68,0.2786885245901639,classe.4,3451.2613498200776,2850.285714285714
freq other public transports,rarely,34,0.13934426229508196,classe.4,1653.125971059216,1365.142857142857
freq other public transports,twice-month,26,0.10655737704918032,classe.4,926.0346851469648,750.2857142857143
freq other public transports,twice-week,35,0.14344262295081966,classe.4,916.9265432488502,739.4285714285714
freq train,everyday,8,0.03278688524590164,classe.4,231.01370810697216,182
freq train,never,136,0.5573770491803278,classe.4,6042.01519520165,5024.571428571428
freq train,rarely,67,0.27459016393442626,classe.4,1902.898966364341,1575.142857142857
freq train,twice-month,23,0.0942622950819672,classe.4,367.78882398411594,305.42857142857144
freq train,twice-week,10,0.040983606557377046,classe.4,126.34872377669669,106
freq two-wheeled motorcycle,everyday,7,0.028688524590163935,classe.4,83.09317776133122,67.14285714285714
freq two-wheeled motorcycle,never,219,0.8975409836065574,classe.4,8239.853171368668,6847.428571428572
freq two-wheeled motorcycle,rarely,6,0.02459016393442623,classe.4,160.70973538531834,131.42857142857142
freq two-wheeled motorcycle,twice-month,3,0.012295081967213115,classe.4,89.80295890766311,72.28571428571429
freq two-wheeled motorcycle,twice-week,9,0.036885245901639344,classe.4,87.9003765092971,74.85714285714286
freq walking,everyday,143,0.5860655737704918,classe.4,4966.841115504569,4108
freq walking,never,19,0.0778688524590164,classe.4,834.0572950514679,688.2857142857143
freq walking,rarely,17,0.06967213114754098,classe.4,874.1446976221685,725.4285714285714
freq walking,twice-month,10,0.040983606557377046,classe.4,458.2246278014851,375.14285714285717
freq walking,twice-week,55,0.22540983606557377,classe.4,1576.6713580922851,1296.2857142857142
gender,female,130,0.5327868852459017,classe.4,4536.325852283458,3737.714285714286
gender,male,114,0.4672131147540984,classe.4,4134.304714966045,3462.8571428571427
socioprofessional groups,blue collar workers,19,0.0778688524590164,classe.4,782.9659118043513,612.5714285714286
socioprofessional groups,business owners and shop keepers,2,0.00819672131147541,classe.4,213.78930437855556,187.66666666666666
socioprofessional groups,employees,20,0.08196721311475409,classe.4,1281.8246369921276,1123
socioprofessional groups,executives and professionals,17,0.06967213114754098,classe.4,1164.242651847523,879.4285714285714
socioprofessional groups,no professional activity,93,0.38114754098360654,classe.4,2214.086934241958,1507.4285714285713
socioprofessional groups,P11002,5,0.020491803278688523,classe.4,159.8044638508783,137.66666666666666
socioprofessional groups,P11003,6,0.02459016393442623,classe.4,480.946843909664,416.3333333333333
socioprofessional groups,P11004,7,0.028688524590163935,classe.4,184.13545738576985,163.33333333333334
socioprofessional groups,P11005,21,0.0860655737704918,classe.4,1172.5724995353878,1039.3333333333333
socioprofessional groups,P11006,6,0.02459016393442623,classe.4,223.0467813411946,191.66666666666666
socioprofessional groups,P11007,25,0.10245901639344263,classe.4,744.4292796370602,465.42857142857144
socioprofessional groups,P11009,1,0.004098360655737705,classe.4,31.267661675710045,29.5
socioprofessional groups,technicians and associate professionals,22,0.09016393442622951,classe.4,1105.0974962375385,857.1428571428571
work status,full-time employment,61,0.25,classe.4,3749.7417561873826,2749.714285714286
work status,internship,4,0.01639344262295082,classe.4,61.413508673736004,47.42857142857143
work status,other,1,0.004098360655737705,classe.4,124.46284586172695,120.5
work status,part-time employment,12,0.04918032786885246,classe.4,646.1116518579948,579.3333333333334
work status,retired,35,0.14344262295081966,classe.4,2449.4546817802607,1541.7142857142858
work status,school student,49,0.20081967213114754,classe.4,2324.10392768195,1569.6666666666667
work status,stay at home,3,0.012295081967213115,classe.4,372.89229901764753,348
work status,unemployed,22,0.09016393442622951,classe.4,479.285380739363,310.85714285714283
work status,university student,57,0.2336065573770492,classe.4,609.6440022864242,441.14285714285717
age,05-17,3,0.001954397394136808,classe.5,2162.2108174383966,1324.5714285714287
age,18-24,77,0.0501628664495114,classe.5,845.8942858638677,685.1428571428571
age,25-34,254,0.16547231270358306,classe.5,1095.2319171668403,854.5714285714286
age,35-49,652,0.4247557003257329,classe.5,2072.3587780019907,1582.2857142857142
age,50-64,530,0.34527687296416937,classe.5,1908.4772039757872,1501.7142857142858
age,65+,19,0.012377850162866449,classe.5,1985.5357559347146,1252.2857142857142
freq bus,everyday,9,0.005863192182410423,classe.5,253.43957671922325,164.57142857142858
freq bus,never,611,0.3980456026058632,classe.5,2771.995533563364,2271.714285714286
freq bus,P24B000,848,0.55244299674267106,classe.5,5237.250578218271,4361.428571428572
freq bus,rarely,58,0.03778501628664495,classe.5,383.6614951453206,317.14285714285717
freq bus,twice-month,5,0.003257328990228013,classe.5,68.10635939819564,52.857142857142854
freq bus,twice-week,4,0.0026058631921824105,classe.5,41.34581224835461,32.857142857142854
freq car as driver,everyday,1130,0.7361563517915309,classe.5,4009.7079991060746,3164.285714285714
freq car as driver,never,197,0.12833876221498372,classe.5,3301.769850073918,2525.1428571428573
freq car as driver,P22000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq car as driver,rarely,37,0.024104234527687295,classe.5,362.28875618371444,291.14285714285717
freq car as driver,twice-month,44,0.028664495114006514,classe.5,358.35410792492206,284
freq car as driver,twice-week,125,0.08143322475570032,classe.5,1246.3807413390791,928.5714285714286
freq car as passenger,everyday,85,0.05537459283387622,classe.5,1154.4991492912784,856.5714285714286
freq car as passenger,never,558,0.36351791530944627,classe.5,2465.5885513933395,2002.2857142857142
freq car as passenger,P23000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq car as passenger,rarely,455,0.2964169381107492,classe.5,2326.27892116307,1895.4285714285713
freq car as passenger,twice-month,196,0.1276872964169381,classe.5,1158.3593899090542,957.1428571428571
freq car as passenger,twice-week,239,0.15570032573289902,classe.5,1802.3238438458382,1481.7142857142858
freq cycling,everyday,47,0.03061889250814332,classe.5,298.7255469171534,248.57142857142858
freq cycling,never,1039,0.6768729641693811,classe.5,5758.485788072119,4752.285714285715
freq cycling,P20000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq cycling,rarely,271,0.17654723127035832,classe.5,1436.6139588165872,1204
freq cycling,twice-month,98,0.06384364820846905,classe.5,611.6199411243492,512.5714285714286
freq cycling,twice-week,78,0.050814332247557006,classe.5,570.1341112070954,475.7142857142857
freq other public transports,everyday,250,0.16286644951140064,classe.5,1808.035490064654,1488
freq other public transports,never,766,0.4990228013029316,classe.5,3451.2613498200776,2850.285714285714
freq other public transports,P24000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq other public transports,rarely,306,0.1993485342019544,classe.5,1653.125971059216,1365.142857142857
freq other public transports,twice-month,122,0.07947882736156352,classe.5,926.0346851469648,750.2857142857143
freq other public transports,twice-week,89,0.057980456026058634,classe.5,916.9265432488502,739.4285714285714
freq train,everyday,27,0.01758957654723127,classe.5,231.01370810697216,182
freq train,never,1129,0.7355048859934853,classe.5,6042.01519520165,5024.571428571428
freq train,P24A000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq train,rarely,320,0.20846905537459284,classe.5,1902.898966364341,1575.142857142857
freq train,twice-month,47,0.03061889250814332,classe.5,367.78882398411594,305.42857142857144
freq train,twice-week,10,0.006514657980456026,classe.5,126.34872377669669,106
freq two-wheeled motorcycle,everyday,18,0.011726384364820847,classe.5,83.09317776133122,67.14285714285714
freq two-wheeled motorcycle,never,1431,0.9322475570032573,classe.5,8239.853171368668,6847.428571428572
freq two-wheeled motorcycle,P21000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq two-wheeled motorcycle,rarely,35,0.02280130293159609,classe.5,160.70973538531834,131.42857142857142
freq two-wheeled motorcycle,twice-month,22,0.014332247557003257,classe.5,89.80295890766311,72.28571428571429
freq two-wheeled motorcycle,twice-week,27,0.01758957654723127,classe.5,87.9003765092971,74.85714285714286
freq walking,everyday,689,0.4488599348534202,classe.5,4966.841115504569,4108
freq walking,never,204,0.13289902280130292,classe.5,834.0572950514679,688.2857142857143
freq walking,P19000,2,0.0013029315960912053,classe.5,9.287985070329661,8.666666666666666
freq walking,rarely,208,0.13550488599348534,classe.5,874.1446976221685,725.4285714285714
freq walking,twice-month,93,0.06058631921824104,classe.5,458.2246278014851,375.14285714285717
freq walking,twice-week,339,0.22084690553745928,classe.5,1576.6713580922851,1296.2857142857142
gender,female,733,0.4775244299674267,classe.5,4536.325852283458,3737.714285714286
gender,male,802,0.5224755700325733,classe.5,4134.304714966045,3462.8571428571427
socioprofessional groups,blue collar workers,279,0.18175895765472314,classe.5,782.9659118043513,612.5714285714286
socioprofessional groups,business owners and shop keepers,32,0.020846905537459284,classe.5,213.78930437855556,187.66666666666666
socioprofessional groups,employees,316,0.20586319218241042,classe.5,1281.8246369921276,1123
socioprofessional groups,executives and professionals,129,0.08403908794788274,classe.5,1164.242651847523,879.4285714285714
socioprofessional groups,farmers,2,0.0013029315960912053,classe.5,13.917614738165444,12.8
socioprofessional groups,no professional activity,10,0.006514657980456026,classe.5,2214.086934241958,1507.4285714285713
socioprofessional groups,P11001,10,0.006514657980456026,classe.5,80.77437712542263,74
socioprofessional groups,P11002,19,0.012377850162866449,classe.5,159.8044638508783,137.66666666666666
socioprofessional groups,P11003,58,0.03778501628664495,classe.5,480.946843909664,416.3333333333333
socioprofessional groups,P11004,51,0.03322475570032573,classe.5,184.13545738576985,163.33333333333334
socioprofessional groups,P11005,320,0.20846905537459284,classe.5,1172.5724995353878,1039.3333333333333
socioprofessional groups,P11006,73,0.04755700325732899,classe.5,223.0467813411946,191.66666666666666
socioprofessional groups,P11007,4,0.0026058631921824105,classe.5,744.4292796370602,465.42857142857144
socioprofessional groups,P11008,1,6.514657980456026e-4,classe.5,9.643650760992955,8
socioprofessional groups,technicians and associate professionals,231,0.1504885993485342,classe.5,1105.0974962375385,857.1428571428571
work status,full-time employment,1238,0.8065146579804561,classe.5,3749.7417561873826,2749.714285714286
work status,internship,8,0.005211726384364821,classe.5,61.413508673736004,47.42857142857143
work status,part-time employment,264,0.1719869706840391,classe.5,646.1116518579948,579.3333333333334
work status,retired,15,0.009771986970684038,classe.5,2449.4546817802607,1541.7142857142858
work status,unemployed,3,0.001954397394136808,classe.5,479.285380739363,310.85714285714283
work status,university student,7,0.004560260586319218,classe.5,609.6440022864242,441.14285714285717
age,05-17,36,0.032432432432432434,classe.6,2162.2108174383966,1324.5714285714287
age,18-24,76,0.06846846846846846,classe.6,845.8942858638677,685.1428571428571
age,25-34,118,0.1063063063063063,classe.6,1095.2319171668403,854.5714285714286
age,35-49,208,0.1873873873873874,classe.6,2072.3587780019907,1582.2857142857142
age,50-64,303,0.27297297297297296,classe.6,1908.4772039757872,1501.7142857142858
age,65+,369,0.3324324324324324,classe.6,1985.5357559347146,1252.2857142857142
freq bus,everyday,9,0.008108108108108109,classe.6,253.43957671922325,164.57142857142858
freq bus,never,357,0.3216216216216216,classe.6,2771.995533563364,2271.714285714286
freq bus,P24B000,676,0.609009009009009,classe.6,5237.250578218271,4361.428571428572
freq bus,rarely,53,0.047747747747747746,classe.6,383.6614951453206,317.14285714285717
freq bus,twice-month,10,0.009009009009009009,classe.6,68.10635939819564,52.857142857142854
freq bus,twice-week,5,0.0045045045045045045,classe.6,41.34581224835461,32.857142857142854
freq car as driver,everyday,544,0.4900900900900901,classe.6,4009.7079991060746,3164.285714285714
freq car as driver,never,250,0.22522522522522523,classe.6,3301.769850073918,2525.1428571428573
freq car as driver,P22000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq car as driver,rarely,43,0.03873873873873874,classe.6,362.28875618371444,291.14285714285717
freq car as driver,twice-month,60,0.05405405405405406,classe.6,358.35410792492206,284
freq car as driver,twice-week,212,0.19099099099099098,classe.6,1246.3807413390791,928.5714285714286
freq car as passenger,everyday,84,0.07567567567567568,classe.6,1154.4991492912784,856.5714285714286
freq car as passenger,never,314,0.2828828828828829,classe.6,2465.5885513933395,2002.2857142857142
freq car as passenger,P23000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq car as passenger,rarely,311,0.2801801801801802,classe.6,2326.27892116307,1895.4285714285713
freq car as passenger,twice-month,157,0.14144144144144144,classe.6,1158.3593899090542,957.1428571428571
freq car as passenger,twice-week,243,0.21891891891891893,classe.6,1802.3238438458382,1481.7142857142858
freq cycling,everyday,37,0.03333333333333333,classe.6,298.7255469171534,248.57142857142858
freq cycling,never,761,0.6855855855855856,classe.6,5758.485788072119,4752.285714285715
freq cycling,P20000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq cycling,rarely,162,0.14594594594594595,classe.6,1436.6139588165872,1204
freq cycling,twice-month,85,0.07657657657657657,classe.6,611.6199411243492,512.5714285714286
freq cycling,twice-week,64,0.05765765765765766,classe.6,570.1341112070954,475.7142857142857
freq other public transports,everyday,162,0.14594594594594595,classe.6,1808.035490064654,1488
freq other public transports,never,428,0.3855855855855856,classe.6,3451.2613498200776,2850.285714285714
freq other public transports,P24000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq other public transports,rarely,223,0.2009009009009009,classe.6,1653.125971059216,1365.142857142857
freq other public transports,twice-month,149,0.13423423423423422,classe.6,926.0346851469648,750.2857142857143
freq other public transports,twice-week,147,0.13243243243243244,classe.6,916.9265432488502,739.4285714285714
freq train,everyday,15,0.013513513513513514,classe.6,231.01370810697216,182
freq train,never,724,0.6522522522522523,classe.6,6042.01519520165,5024.571428571428
freq train,P24A000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq train,rarely,276,0.24864864864864866,classe.6,1902.898966364341,1575.142857142857
freq train,twice-month,71,0.06396396396396396,classe.6,367.78882398411594,305.42857142857144
freq train,twice-week,23,0.02072072072072072,classe.6,126.34872377669669,106
freq two-wheeled motorcycle,everyday,10,0.009009009009009009,classe.6,83.09317776133122,67.14285714285714
freq two-wheeled motorcycle,never,1037,0.9342342342342342,classe.6,8239.853171368668,6847.428571428572
freq two-wheeled motorcycle,P21000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq two-wheeled motorcycle,rarely,24,0.021621621621621623,classe.6,160.70973538531834,131.42857142857142
freq two-wheeled motorcycle,twice-month,17,0.015315315315315315,classe.6,89.80295890766311,72.28571428571429
freq two-wheeled motorcycle,twice-week,21,0.01891891891891892,classe.6,87.9003765092971,74.85714285714286
freq walking,everyday,620,0.5585585585585585,classe.6,4966.841115504569,4108
freq walking,never,102,0.0918918918918919,classe.6,834.0572950514679,688.2857142857143
freq walking,P19000,1,9.009009009009009e-4,classe.6,9.287985070329661,8.666666666666666
freq walking,rarely,125,0.11261261261261261,classe.6,874.1446976221685,725.4285714285714
freq walking,twice-month,46,0.04144144144144144,classe.6,458.2246278014851,375.14285714285717
freq walking,twice-week,216,0.1945945945945946,classe.6,1576.6713580922851,1296.2857142857142
gender,female,554,0.4990990990990991,classe.6,4536.325852283458,3737.714285714286
gender,male,556,0.5009009009009009,classe.6,4134.304714966045,3462.8571428571427
socioprofessional groups,blue collar workers,138,0.12432432432432433,classe.6,782.9659118043513,612.5714285714286
socioprofessional groups,business owners and shop keepers,40,0.036036036036036036,classe.6,213.78930437855556,187.66666666666666
socioprofessional groups,employees,174,0.15675675675675677,classe.6,1281.8246369921276,1123
socioprofessional groups,executives and professionals,166,0.14954954954954955,classe.6,1164.242651847523,879.4285714285714
socioprofessional groups,farmers,1,9.009009009009009e-4,classe.6,13.917614738165444,12.8
socioprofessional groups,no professional activity,103,0.09279279279279279,classe.6,2214.086934241958,1507.4285714285713
socioprofessional groups,P11001,12,0.010810810810810811,classe.6,80.77437712542263,74
socioprofessional groups,P11002,36,0.032432432432432434,classe.6,159.8044638508783,137.66666666666666
socioprofessional groups,P11003,67,0.06036036036036036,classe.6,480.946843909664,416.3333333333333
socioprofessional groups,P11004,19,0.017117117117117116,classe.6,184.13545738576985,163.33333333333334
socioprofessional groups,P11005,160,0.14414414414414414,classe.6,1172.5724995353878,1039.3333333333333
socioprofessional groups,P11006,26,0.023423423423423424,classe.6,223.0467813411946,191.66666666666666
socioprofessional groups,P11007,14,0.012612612612612612,classe.6,744.4292796370602,465.42857142857144
socioprofessional groups,P11008,1,9.009009009009009e-4,classe.6,9.643650760992955,8
socioprofessional groups,P11009,4,0.0036036036036036037,classe.6,31.267661675710045,29.5
socioprofessional groups,technicians and associate professionals,149,0.13423423423423422,classe.6,1105.0974962375385,857.1428571428571
work status,full-time employment,288,0.2594594594594595,classe.6,3749.7417561873826,2749.714285714286
work status,internship,1,9.009009009009009e-4,classe.6,61.413508673736004,47.42857142857143
work status,other,26,0.023423423423423424,classe.6,124.46284586172695,120.5
work status,part-time employment,64,0.05765765765765766,classe.6,646.1116518579948,579.3333333333334
work status,retired,487,0.43873873873873875,classe.6,2449.4546817802607,1541.7142857142858
work status,school student,34,0.03063063063063063,classe.6,2324.10392768195,1569.6666666666667
work status,stay at home,49,0.044144144144144144,classe.6,372.89229901764753,348
work status,unemployed,129,0.11621621621621622,classe.6,479.285380739363,310.85714285714283
work status,university student,32,0.02882882882882883,classe.6,609.6440022864242,441.14285714285717
